Landing page report
"March 1, 2024 - April 22, 2024"
Landing page,Mobile speed score,Mobile-friendly click rate,Valid AMP click rate,Clicks,Impr.,CTR,Currency code,Avg. CPC,Cost,Conv. value,Conv. value / cost
https://www.leathercompany.co.uk/mens-c4/sheepskin-jackets-c26/mens-leather-sheepskin-gilet-whisky-black-saxon-p3363/s12512?utm_source=google&utm_medium=cpc&utm_term=Ashwood-men-apos-s-leather-sheepskin-gilet-whisky-black-saxon-size-size-xl-0003673806&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,172,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/womens-leather-shoulder-handbag-tan-croc-63788-croc-p6600/s19896?utm_source=google&utm_medium=cpc&utm_term=Ashwood-women-apos-s-leather-shoulder-handbag-tan-croc-63788-croc-siz-size-one-size-0004508000&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,8,614,1.30%,GBP,0.24,1.90,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-wide-fashion-collar-side-zip-leather-jacket-navy-universal-p7613/s22334?utm_source=google&utm_medium=cpc&utm_term=Ashwood-women-apos-s-wide-fashion-collar-side-zip-leather-jacket-navy-size-16-0004850505&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,26,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-jacket-black-pippa-p2473/s9721?utm_source=google&utm_medium=cpc&utm_term=ashwood-leather-biker-jacket-black-pippa-size-14-size-14-0003187504&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,3,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/luggage-c7/manbags-briefcases-c64/leather-briefcase-8190-chestnut-vt-8190-p1589/s7649?utm_source=google&utm_medium=cpc&utm_term=Ashwood-leather-briefcase-8190-chestnut-vt-8190-size-one-size-size-one-size-0000071400&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,19,"1,651",1.15%,GBP,0.36,6.92,258.00,37.31
https://www.leathercompany.co.uk/ladies-c3/leather-handbags-c10/ashwood-womens-curved-leather-shoulder-bag-black-64192-p7918, --, --, --,0,2,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/ladies-leather-biker-jacket-grey-br-alice-p5784/s17866?utm_source=google&utm_medium=cpc&utm_term=Ashwood-ladies-leather-biker-jacket-grey-br-alice-size-22-size-22-0004232408&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,1,84,1.19%,GBP,0.48,0.48,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/ladies-veg-tanned-leather-plain-biker-jacket-tan-awl-79-p8067/s23528?utm_source=google&utm_medium=cpc&utm_term=ashwood-ladies-veg-tanned-leather-plain-biker-jacket-tan-awl-79-size-size-16-0004986405&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,3,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/leather-jacket-tan-ruby-p3203/s11595?utm_source=google&utm_medium=cpc&utm_term=Ashwood-leather-jacket-tan-ruby-size-8-size-8-0001384401&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,8,960,0.83%,GBP,0.19,1.52,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/leather-jacket-black-edinburgh-p233/s1241?utm_source=google&utm_medium=cpc&utm_term=Ashwood-edinburgh-black-leather-jacket-size-xs-size-xs-0001366402&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,46,"5,627",0.82%,GBP,0.65,29.86,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/Ashwood-leather-trinket-box-yellow-vin-7-p6098/s18682?utm_source=google&utm_medium=cpc&utm_term=Ashwood-leather-trinket-box-yellow-vin-7-size-one-size-size-one-size-0004317400&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,32,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/home-living-c65/sheepskin-hot-water-bottle-cover-c168/fenland-hot-water-bottle-cover-duck-egg-ff-mini-hwb-p6454/s19618?utm_source=google&utm_medium=cpc&utm_term=fenland-hot-water-bottle-cover-duck-egg-ff-mini-hwb-size-one-size-size-one-size-0004469000&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,3,82,3.66%,GBP,1.67,5.01,0.00,0.00
https://www.leathercompany.co.uk/handbags-c6/Ashwood-c30/vintage-woven-leather-bag-dark-brown-d-75-p4264/s14985?utm_source=google&utm_medium=cpc&utm_term=Ashwood-vintage-woven-leather-bag-dark-brown-d-75-size-one-size-size-one-size-0004033400&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,1,115,0.87%,GBP,0.45,0.45,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/womens-leather-biker-jacket-orange-bikex-p7164/s21402?utm_source=google&utm_medium=cpc&utm_term=Monomoi-women-apos-s-leather-biker-jacket-orange-bikex-size-20-size-20-0004725507&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,47,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/sheepskin-gilet-camel-antique-norden-p3680/s13126?utm_source=google&utm_medium=cpc&utm_term=Ashwood-men-apos-s-leather-sheepskin-gilet-antique-norden-size-s-size-s-0003760003&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB,10, --, --,17,744,2.28%,GBP,0.12,2.09,0.00,0.00
https://www.leathercompany.co.uk/marta-ponti-m38, --, --, --,13,82,15.85%,GBP,0.17,2.25,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/ladies-waistcoats-c47/reversible-toscana-suede-leather-gilet-camel-kashmina-p8023/s23326?utm_source=google&utm_medium=cpc&utm_term=ashwood-reversible-toscana-suede-leather-gilet-camel-kashmina-size-size-10-0002345002&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,80,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/handbags-c6/ashwood-c30/large-vintage-leather-handbag-honey-g29-p3632/s13063?utm_source=google&utm_medium=cpc&utm_term=ashwood-large-vintage-leather-handbag-honey-g29-size-one-size-size-one-size-0003741200&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,11,"1,489",0.74%,GBP,0.19,2.14,0.00,0.00
https://www.leathercompany.co.uk/gift-accessories-c8/purses-c36/large-purses-c96/vintage-woven-leather-zip-around-large-10-card-coin-note-purse-orange-d-81-p4289/s15010?utm_source=google&utm_medium=cpc&utm_term=Ashwood-vintage-woven-leather-zip-around-large-10-card-coin-note-purse-size-one-size-0004035900&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,1,119,0.84%,GBP,0.18,0.18,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-handbags-c10/Ashwood-womens-small-leather-tote-bag-black-t-82-p7511/s22039?utm_source=google&utm_medium=cpc&utm_term=Ashwood-womens-small-leather-tote-bag-black-t-82-size-one-size-size-one-size-0004825000&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,5,314,1.59%,GBP,0.12,0.61,119.90,196.56
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/leather-duffle-leather-coat-mid-brown-app-brienne-p3726/s13476?utm_source=google&utm_medium=cpc&utm_term=Ashwood-leather-duffle-leather-coat-mid-brown-app-brienne-size-18-size-18-0000458706&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,3,283,1.06%,GBP,0.90,2.69,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/14-card-rfid-protected-xl-leather-purse-poppy-red-s-4-p6725, --, --, --,0,1,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/handbags-c6/yellow-t14, --, --, --,0,350,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/leather-jacket-black-nap-ferdinand-p548/s3719?utm_source=google&utm_medium=cpc&utm_term=Ashwood-leather-jacket-black-nap-ferdinand-size-xs-size-xs-0000134902&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,2,312,0.64%,GBP,0.20,0.40,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/accessories-c24/gloves-c102/Ashwood-stitch-detail-leather-gloves-black-733-p1639/s7888?utm_source=google&utm_medium=cpc&utm_term=Ashwood-stitch-detail-leather-gloves-black-733-size-l-size-l-0000267905&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,21,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/luggage-c7/suit-carriers-c51/ashwood-leather-wheeled-suit-carrier-chestnut-89149-p6736/s20066?utm_source=google&utm_medium=cpc&utm_term=ashwood-leather-wheeled-suit-carrier-chestnut-89149-size-one-size-size-one-size-0004529300&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,161,"12,801",1.26%,GBP,0.65,104.94,877.29,8.36
https://www.leathercompany.co.uk/gift-accessories-c8/wallets-c16/vegetable-tanned-6-card-zip-coin-tri-fold-leather-wallet-brown-1265-vt-p165/s926?utm_source=google&utm_medium=cpc&utm_term=Ashwood-vegetable-tanned-6-card-amp-zip-coin-tri-fold-leather-wallet-size-one-size-0001024600&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,5,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/luggage-c7/backpacks-rucksacks-c52/ashwood-m1#m1, --, --, --,18,128,14.06%,GBP,0.99,17.74,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/aswood-leather-crossbody-bag-tan-dom-p6979/s20728?utm_source=google&utm_medium=cpc&utm_term=Ashwood-aswood-leather-crossbody-bag-tan-dom-size-one-size-size-one-size-0004601300&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,14,"1,461",0.96%,GBP,0.22,3.02,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/Ashwood-leather-jacket-navy-aliona-p6065/s18630?utm_source=google&utm_medium=cpc&utm_term=Ashwood-leather-jacket-navy-aliona-size-20-size-20-0004310807&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,121,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/man-bags-briefcases-c12/laptop-messenger-bags-c113?page=2, --, --, --,0,4,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/Ashwood-leather-jacket-red-aliona-p7764/s22698?utm_source=google&utm_medium=cpc&utm_term=Ashwood-leather-jacket-red-aliona-size-12-size-12-0004898703&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,11,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/blazer-styles-c79/womens-leather-fashion-single-breasted-blazer-tan-awl-blazer-p7638/s22494?utm_source=google&utm_medium=cpc&utm_term=ashwood-womens-leather-fashion-single-breasted-blazer-tan-awl-blazer-size-12-0004858903&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,10,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/sheepskin-jackets-c11/long-length-toscana-suede-leather-coat-brown-alaska-p882/s5004?utm_source=google&utm_medium=cpc&utm_term=Ashwood-long-length-toscana-suede-leather-coat-brown-alaska-size-10-size-10-0000772502&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,1,40,2.50%,GBP,1.10,1.10,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/man-bags-briefcases-c12/john-partridge-m37, --, --, --,1,13,7.69%,GBP,0.12,0.12,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/bomber-styles-c90/ladies-leather-bomber-jacket-tan-moto-bomber-p7750/s22763?utm_source=google&utm_medium=cpc&utm_term=Ashwood-ladies-leather-bomber-jacket-tan-moto-bomber-size-22-size-22-0004885708&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,4,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/sheepskin-jackets-c11/reversible-toscana-suede-leather-gilet-burgandy-kashmina-p3065/s10882?utm_source=google&utm_medium=cpc&utm_term=ashwood-reversible-toscana-suede-leather-gilet-burgandy-kashmina-siz-size-16-0003361905&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,39,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/sheepskin-jackets-c26/sheepskin-duffle-black-magnus-p1009/s5667?utm_source=google&utm_medium=cpc&utm_term=Ashwood-sheepskin-duffle-black-magnus-size-xl-size-xl-0002415806&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,36,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/medium-leather-shoulder-bag-black-60660-p5857/s18183?utm_source=google&utm_medium=cpc&utm_term=Ashwood-medium-leather-shoulder-bag-black-60660-size-one-size-size-one-size-0001519000&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,5,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4?page=15, --, --, --,0,4,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/luggage-c7/leather-travel-luggage-tag-tan-soho-l-tag-p7477, --, --, --,0,1,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/leather-biker-jacket-timber-soltau-p236/s1286?utm_source=google&utm_medium=cpc&utm_term=Ashwood-soltau-timber-leather-biker-jacket-size-3xl-size-3xl-0001620208&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,6,616,0.97%,GBP,0.40,2.38,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/man-bags-briefcases-c12/mens-double-clasp-laptop-satchel-chestnut-vt-jasper-p662/s4129?utm_source=google&utm_medium=cpc&utm_term=ashwood-leather-double-clasp-laptop-satchel-chestnut-vt-size-one-si-size-one-size-0000071700&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,16,"1,995",0.80%,GBP,0.51,8.21,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/leather-jacket-tan-edinburgh-p234/s2675?utm_source=google&utm_medium=cpc&utm_term=Ashwood-leather-jacket-tan-edinburgh-size-6xl-size-6xl-0001367811&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,105,"13,349",0.79%,GBP,0.47,49.31,615.73,12.49
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/leather-biker-jacket-tan-zoey-p7631/s22437?utm_source=google&utm_medium=cpc&utm_term=Ashwood-leather-biker-jacket-tan-zoey-size-24-size-24-0004856509&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,8,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/leather-bomber-jacket-black-danny-p948/s5242?utm_source=google&utm_medium=cpc&utm_term=Ashwood-leather-bomber-jacket-black-danny-size-5xl-size-5xl-0002347410&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,9,489,1.84%,GBP,0.08,0.73,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/man-bags-briefcases-c12/backpacks-c116/black-t1, --, --, --,0,6,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/blazer-styles-c98/two-button-leather-blazer-tan-vito-p3824/s13886?utm_source=google&utm_medium=cpc&utm_term=Ashwood-two-button-leather-blazer-tan-vito-size-xs-size-xs-0003854002&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,32,0.00%,GBP,0,0.05,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/leather-detachable-hood-puffer-jacket-navy-nello-p6540/s19723?utm_source=google&utm_medium=cpc&utm_term=trapper-leather-detachable-hood-puffer-jacket-navy-nello-size-2xl-size-2xl-0004478107&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,2,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/gift-accessories-c8/wallets-c16/gabicci-leather-card-holder-tan-gb-805-p7068/s20821?utm_source=google&utm_medium=cpc&utm_term=gabicci-leather-card-holder-tan-gb-805-size-one-size-size-one-size-0004616000&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,6,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/gift-accessories-c8/mens-gloves-c37/mens-leather-gloves-brown-grey-gb-525-p7282/s21641?utm_source=google&utm_medium=cpc&utm_term=gabicci-men-apos-s-leather-gloves-brown-grey-gb-525-size-m-l-size-m-l-0004792101&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,5,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/home-living-c65/leather-trunks-c163/the-bridge-vintage-large-italian-vegetable-tanned-leather-trunk-brown-0088424-01-p3434/s12848?utm_source=google&utm_medium=cpc&utm_term=the-bridge-vintage-large-italian-vegetable-tanned-leather-trunk-brown-size-one-size-0001985000&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,9,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/biker-styles-c97/white-t13, --, --, --,0,1,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/sheepskin-fur-c5/womens-luxury-shearling-jacket-black-blk-alayna-p3378/s12574?utm_source=google&utm_medium=cpc&utm_term=Ashwood-womens-luxury-shearling-jacket-black-blk-alayna-size-6-size-6-0003683800&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,61,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/Ashwood-leather-jacket-taupe-aliona-p7765/s22706?utm_source=google&utm_medium=cpc&utm_term=Ashwood-leather-jacket-taupe-aliona-size-10-size-10-0004899902&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,56,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/sheepskin-jackets-c26/sheepskin-flying-jacket-black-hunter-p1354/s6920?utm_source=google&utm_medium=cpc&utm_term=ashwood-sheepskin-flying-jacket-black-hunter-size-s-size-s-0002692103&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,1,55,1.82%,GBP,0.12,0.12,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/blouson-casual-styles-c123/leather-jacket-tan-ferdinand-p7969/s23165?cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,1,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/mens-luxury-single-breasted-sheepskin-coat-brown-brissa-emiel-p6665/s19969?utm_source=google&utm_medium=cpc&utm_term=estimo-mens-luxury-single-breasted-sheepskin-coat-brown-brissa-emiel-size-l-0004511405&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,9,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/handbags-c6/Ashwood-top-zip-leather-shoulder-bag-black-z-77-p7019/s20768?utm_source=google&utm_medium=cpc&utm_term=Ashwood-top-zip-leather-shoulder-bag-black-z-7-size-one-size-size-one-size-0004599000&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,1,117,0.85%,GBP,0.41,0.41,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/womens-detachable-hood-leather-biker-jacket-black-sofi-p7140/s21267?utm_source=google&utm_medium=cpc&utm_term=Roxbike-women-apos-s-detachable-hood-leather-biker-jacket-black-sofi-size-18-0004687106&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,10,"1,136",0.88%,GBP,0.34,3.39,134.03,39.54
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/womens-two-in-one-leather-hooded-jacket-tan-malmo-p8063/s23495?utm_source=google&utm_medium=cpc&utm_term=ashwood-womens-two-in-one-leather-hooded-jacket-tan-malmo-size-18-size-18-0004975006&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,1,25,4.00%,GBP,0.12,0.12,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/womens-luxury-shearling-jacket-tan-alayna-p3886/s13994?utm_source=google&utm_medium=cpc&utm_term=Ashwood-womens-luxury-shearling-jacket-tan-alayna-size-12-size-12-0003871403&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,197,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/luggage-c7/wash-toiletry-bags-c55/fenland-m10, --, --, --,0,4,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/tab-small-zip-top-leather-cross-body-bag-black-croc-p6630/s19929?utm_source=google&utm_medium=cpc&utm_term=Ashwood-tab-small-zip-top-leather-cross-body-bag-black-croc-size-one-size-one-size-0004503900&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,2,304,0.66%,GBP,0.35,0.70,34.98,50.02
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-jacket-oxblood-casey-p3074/s10944?utm_source=google&utm_medium=cpc&utm_term=Ashwood-leather-biker-jacket-oxblood-casey-size-14-size-14-0003418804&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,59,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/sheepskin-fur-c5/fenland-unisex-kids-sheepskin-booties-lt-tan-cuties-p5713/s17628?utm_source=google&utm_medium=cpc&utm_term=fenland-unisex-kids-sheepskin-booties-lt-tan-cuties-size-one-size-size-one-size-0004197400&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,13,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-jacket-black-lola-p3944/s14242?utm_source=google&utm_medium=cpc&utm_term=Ashwood-leather-biker-jacket-black-lola-size-22-size-22-0003886008&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,1,27,3.70%,GBP,0.05,0.05,0.00,0.00
